1.160,85.03,266.69,6523.35,-0.12,0.13,12.74,13.11,18.26,15.97,0.07,100.00,259.31,279.57,466.58,409.36,33.53,47.67,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.18,0.09,0.16,0.07,1.46,0.11,-0.38,-0.17,-0.05,-0.11,-0.40,20.09,20.09,27.06,27.11,266.77,266.61,271.27,271.13
1.180,86.51,266.78,6525.56,-0.13,0.13,14.61,15.15,19.23,17.20,0.07,100.00,276.40,313.90,441.06,394.71,30.82,47.33,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.19,0.10,0.17,0.08,1.54,-0.54,0.09,0.18,-0.23,0.46,0.07,20.09,20.09,27.05,27.10,266.86,266.69,271.35,271.24
1.200,87.99,266.87,6527.77,-0.14,0.13,15.10,15.72,19.57,17.53,0.07,100.00,271.50,302.65,436.14,367.99,30.06,46.73,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.20,0.11,0.18,0.09,1.61,-0.59,0.22,-0.11,-0.23,0.34,0.23,20.10,20.09,27.04,27.09,266.96,266.78,271.45,271.39
1.220,89.47,266.96,6529.97,-0.15,0.13,14.35,14.76,19.84,17.51,0.08,100.00,248.12,258.79,463.33,369.61,31.30,45.47,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.22,0.13,0.19,0.10,1.68,0.03,-0.19,-0.15,0.36,-0.41,-0.12,20.10,20.09,27.03,27.09,267.05,266.86,271.55,271.48
1.240,90.96,267.05,6532.16,-0.17,0.13,13.31,13.34,20.14,17.65,0.08,100.00,229.52,234.56,454.85,382.66,32.35,44.99,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.24,0.15,0.20,0.11,1.74,0.46,-0.48,0.22,0.35,-0.42,-0.35,20.10,20.09,27.03,27.08,267.14,266.95,271.64,271.53
1.260,92.44,267.14,6534.35,-0.18,0.13,12.75,12.59,19.88,17.67,0.09,100.00,232.67,240.95,394.67,357.95,31.86,46.14,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.25,0.16,0.21,0.13,1.83,0.14,-0.10,0.06,-0.50,0.29,-0.02,20.11,20.09,27.02,27.07,267.24,267.04,271.79,271.68
1.280,93.93,267.23,6536.53,-0.18,0.13,12.86,12.81,18.98,17.13,0.09,100.00,242.42,249.41,358.72,316.20,31.16,47.39,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.25,0.16,0.23,0.14,1.93,-0.48,0.49,-0.22,-0.49,0.61,0.35,20.12,20.09,27.01,27.07,267.33,267.12,271.98,271.93
1.300,95.41,267.31,6538.70,-0.19,0.13,12.79,12.61,18.36,16.44,0.09,100.00,232.01,227.36,387.88,315.37,32.03,46.94,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.25,0.16,0.24,0.15,1.88,-0.21,0.30,-0.06,-0.05,0.04,0.22,20.12,20.10,27.01,27.07,267.42,267.21,271.98,272.02
1.320,96.89,267.40,6540.87,-0.19,0.13,12.29,11.57,18.47,16.21,0.09,100.00,225.50,187.56,437.64,340.65,33.38,45.64,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.26,0.17,0.24,0.15,1.70,0.51,-0.33,0.02,0.69,-0.82,0.02,20.13,20.10,27.00,27.07,267.50,267.31,271.99,272.02
1.340,98.38,267.49,6543.03,-0.20,0.12,12.04,11.19,18.65,16.39,0.09,100.00,229.79,204.31,406.01,360.92,32.96,45.42,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.27,0.18,0.24,0.15,1.54,0.41,-0.26,0.05,0.26,-0.20,-0.17,20.13,20.10,26.99,27.06,267.58,267.41,272.10,272.05
1.360,99.87,267.58,6545.18,-0.20,0.12,12.63,12.03,18.31,16.69,0.09,100.00,252.69,254.19,359.95,376.62,31.22,46.02,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.27,0.18,0.24,0.15,1.54,-0.24,0.20,-0.04,-0.91,0.65,-0.30,20.14,20.10,26.99,27.06,267.66,267.49,272.31,272.09
1.380,101.35,267.67,6547.34,-0.19,0.13,14.00,13.17,18.10,17.07,0.08,100.00,285.68,251.86,395.65,383.47,30.35,45.95,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.25,0.16,0.24,0.15,1.46,-0.42,0.21,-0.14,-0.34,0.16,0.01,20.14,20.10,26.98,27.05,267.75,267.59,272.30,272.16
1.400,102.84,267.76,6549.51,-0.19,0.13,15.10,13.53,18.59,17.58,0.08,100.00,306.75,229.87,458.08,403.60,30.93,45.25,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.25,0.16,0.23,0.15,1.31,-0.08,-0.20,-0.23,0.42,-0.70,0.15,20.15,20.11,26.98,27.04,267.83,267.68,272.33,272.22
