0.029674 -0.003144 0.013439 0.014692 3.766186 3.766186 1.226231 1.226231
0.029814 -0.003161 0.013568 0.014815 3.762268 3.762268 1.275584 1.275584
0.029957 -0.003178 0.013697 0.014940 3.756455 3.756455 1.324431 1.324431
0.030103 -0.003196 0.013826 0.015064 3.749275 3.749275 1.372680 1.372680
0.030253 -0.003214 0.013955 0.015189 3.741551 3.741551 1.417796 1.417796
0.030406 -0.003233 0.014083 0.015315 3.734429 3.734429 1.453539 1.453539
0.030561 -0.003252 0.014212 0.015440 3.726965 3.726965 1.484248 1.484248
0.030720 -0.003272 0.014339 0.015567 3.718722 3.718722 1.512436 1.512436
0.030882 -0.003293 0.014466 0.015693 3.709829 3.709829 1.539112 1.539112
0.031046 -0.003314 0.014591 0.015819 3.706020 3.706020 1.564074 1.564074
0.031213 -0.003336 0.014716 0.015946 3.708623 3.708623 1.587694 1.587694
0.031383 -0.003358 0.014838 0.016072 3.715803 3.715803 1.610293 1.610293
0.031555 -0.003381 0.014959 0.016197 3.725874 3.725874 1.631901 1.631901
0.031729 -0.003405 0.015078 0.016322 3.737300 3.737300 1.652426 1.652426
0.031906 -0.003429 0.015195 0.016447 3.748711 3.748711 1.671729 1.671729
0.032084 -0.003454 0.015310 0.016570 3.758910 3.758910 1.689655 1.689655
0.032265 -0.003480 0.015423 0.016692 3.766886 3.766886 1.706053 1.706053
0.032447 -0.003506 0.015534 0.016813 3.771813 3.771813 1.720783 1.720783
0.032631 -0.003533 0.015642 0.016932 3.773046 3.773046 1.733713 1.733713
0.032816 -0.003561 0.015749 0.017050 3.770112 3.770112 1.744727 1.744727
0.033003 -0.003590 0.015853 0.017167 3.766837 3.766837 1.753222 1.753222
0.033191 -0.003619 0.015955 0.017281 3.767213 3.767213 1.758952 1.758952
0.033380 -0.003650 0.016055 0.017393 3.768816 3.768816 1.762382 1.762382
0.033570 -0.003681 0.016154 0.017503 3.769701 3.769701 1.763672 1.763672
0.033761 -0.003713 0.016250 0.017611 3.768373 3.768373 1.762829 1.762829
0.033952 -0.003745 0.016344 0.017716 3.763722 3.763722 1.759792 1.759792
0.034144 -0.003779 0.016437 0.017819 3.754962 3.754962 1.754479 1.754479
0.034336 -0.003814 0.016527 0.017919 3.741578 3.741578 1.746807 1.746807
0.034529 -0.003849 0.016616 0.018016 3.723282 3.723282 1.736707 1.736707
0.034721 -0.003885 0.016703 0.018110 3.699961 3.699961 1.724127 1.724127
0.034914 -0.003923 0.016788 0.018200 3.671190 3.671190 1.711466 1.711466
0.035106 -0.003961 0.016871 0.018288 3.636192 3.636192 1.704836 1.704836
0.035297 -0.004000 0.016952 0.018372 3.596245 3.596245 1.699778 1.699778
0.035488 -0.004041 0.017030 0.018452 3.552076 3.552076 1.693672 1.693672
0.035678 -0.004082 0.017107 0.018529 3.503802 3.503802 1.685415 1.685415
0.035868 -0.004124 0.017181 0.018601 3.442362 3.442362 1.694358 1.694358
0.036056 -0.004166 0.017254 0.018668 3.365859 3.365859 1.728147 1.728147
0.036243 -0.004210 0.017323 0.018730 3.278272 3.278272 1.778795 1.778795
0.036429 -0.004253 0.017390 0.018785 3.182855 3.182855 1.839162 1.839162
0.036613 -0.004298 0.017455 0.018834 3.082202 3.082202 1.902955 1.902955
0.036796 -0.004342 0.017516 0.018877 2.978307 2.978307 1.964773 1.964773
0.036977 -0.004387 0.017575 0.018914 2.872633 2.872633 2.020141 2.020141
0.037156 -0.004433 0.017630 0.018945 2.766176 2.766176 2.065519 2.065519
0.037333 -0.004479 0.017682 0.018971 2.659543 2.659543 2.098283 2.098283
0.037508 -0.004525 0.017731 0.018992 2.553016 2.553016 2.116674 2.116674
0.037680 -0.004571 0.017776 0.019008 2.446625 2.446625 2.119731 2.119731
0.037850 -0.004617 0.017818 0.019020 2.340211 2.340211 2.107198 2.107198
0.038018 -0.004664 0.017857 0.019027 2.233479 2.233479 2.079424 2.079424
0.038182 -0.004711 0.017892 0.019031 2.126051 2.126051 2.037257 2.037257
0.038343 -0.004758 0.017923 0.019032 2.017506 2.017506 1.981933 1.981933
0.038502 -0.004805 0.017951 0.019030 1.907416 1.907416 1.914971 1.914971
0.038657 -0.004851 0.017974 0.019026 1.795369 1.795369 1.838071 1.838071
0.038808 -0.004898 0.017995 0.019019 1.680992 1.680992 1.753024 1.753024
0.038956 -0.004944 0.018011 0.019009 1.563964 1.563964 1.661631 1.661631
0.039101 -0.004990 0.018024 0.018998 1.444023 1.444023 1.565634 1.565634
0.039241 -0.005035 0.018032 0.018984 1.320973 1.320973 1.466659 1.466659
0.039378 -0.005080 0.018037 0.018969 1.194680 1.194680 1.366176 1.366176
0.039511 -0.005125 0.018038 0.018951 1.065076 1.065076 1.265468 1.265468
0.039639 -0.005168 0.018035 0.018931 0.932150 0.932150 1.165610 1.165610
0.039763 -0.005211 0.018028 0.018910 0.795947 0.795947 1.067463 1.067463
0.039883 -0.005253 0.018017 0.018886 0.656559 0.656559 0.971665 0.971665
0.039998 -0.005295 0.018002 0.018860 0.517647 0.517647 0.859417 0.859417
0.040109 -0.005335 0.017983 0.018832 0.380103 0.380103 0.722872 0.722872
0.040215 -0.005374 0.017960 0.018801 0.242094 0.242094 0.569706 0.569706
0.040316 -0.005412 0.017933 0.018768 0.102346 0.102346 0.406901 0.406901
0.040412 -0.005449 0.017901 0.018733 -0.039923 -0.039923 0.240603 0.240603
0.040503 -0.005485 0.017866 0.018695 -0.185079 -0.185079 0.076026 0.076026
0.040589 -0.005520 0.017827 0.018654 -0.333143 -0.333143 -0.082590 -0.082590
0.040669 -0.005553 0.017783 0.018611 -0.483872 -0.483872 -0.231980 -0.231980
0.040744 -0.005586 0.017736 0.018565 -0.636827 -0.636827 -0.369817 -0.369817
0.040814 -0.005617 0.017685 0.018516 -0.791435 -0.791435 -0.494651 -0.494651
0.040878 -0.005647 0.017630 0.018464 -0.947049 -0.947049 -0.605819 -0.605819
0.040937 -0.005675 0.017571 0.018409 -1.102991 -1.102991 -0.703344 -0.703344
0.040990 -0.005703 0.017508 0.018352 -1.258591 -1.258591 -0.787823 -0.787823
0.041037 -0.005729 0.017442 0.018291 -1.413214 -1.413214 -0.860309 -0.860309
0.041078 -0.005754 0.017372 0.018228 -1.566282 -1.566282 -0.922201 -0.922201
0.041113 -0.005778 0.017299 0.018162 -1.717284 -1.717284 -0.975129 -0.975129
0.041142 -0.005800 0.017222 0.018094 -1.865783 -1.865783 -1.020860 -1.020860
0.041165 -0.005822 0.017142 0.018022 -2.011416 -2.011416 -1.061200 -1.061200
0.041182 -0.005843 0.017058 0.017948 -2.153893 -2.153893 -1.097922 -1.097922
0.041193 -0.005862 0.016972 0.017871 -2.292986 -2.292986 -1.132697 -1.132697
0.041197 -0.005880 0.016883 0.017791 -2.428525 -2.428525 -1.167048 -1.167048
0.041195 -0.005898 0.016790 0.017708 -2.562263 -2.562263 -1.192366 -1.192366
0.041187 -0.005914 0.016695 0.017621 -2.696841 -2.696841 -1.191834 -1.191834
0.041173 -0.005928 0.016597 0.017531 -2.828793 -2.828793 -1.181224 -1.181224
0.041152 -0.005942 0.016496 0.017436 -2.956688 -2.956688 -1.168521 -1.168521
0.041124 -0.005955 0.016393 0.017337 -3.080113 -3.080113 -1.157486 -1.157486
0.041091 -0.005966 0.016287 0.017235 -3.199089 -3.199089 -1.149884 -1.149884
0.041051 -0.005976 0.016178 0.017128 -3.313806 -3.313806 -1.146488 -1.146488
0.041004 -0.005985 0.016067 0.017018 -3.424507 -3.424507 -1.147544 -1.147544
0.040951 -0.005993 0.015953 0.016904 -3.531432 -3.531432 -1.152985 -1.152985
0.040891 -0.006000 0.015837 0.016786 -3.634796 -3.634796 -1.162550 -1.162550
0.040825 -0.006006 0.015719 0.016665 -3.734779 -3.734779 -1.175844 -1.175844
0.040753 -0.006011 0.015599 0.016540 -3.828288 -3.828288 -1.192776 -1.192776
0.040674 -0.006014 0.015475 0.016412 -3.908415 -3.908415 -1.213204 -1.213204
0.040589 -0.006017 0.015349 0.016281 -3.977837 -3.977837 -1.235874 -1.235874
0.040498 -0.006018 0.015221 0.016147 -4.038982 -4.038982 -1.259966 -1.259966
